ID,Age,CustomerSince,HighestSpend,ZipCode,HiddenScore,MonthlyAverageSpend,Level
4288,54,28,42,95207,4,2.5,1
4289,42,17,28,94010,1,0.6,3
4290,54,28,95,90254,1,1.9,2
4291,66,42,95,94596,2,0,3
4292,46,21,34,90034,1,0.1,1
4293,63,37,191,94131,2,4.3,3
4294,63,38,41,90034,2,1.5,1
4295,58,34,150,92110,1,7.4,1
4296,65,41,91,91360,2,0,3
4297,35,9,84,94709,4,2.2,2
4298,33,9,73,92110,4,3.4,1
4299,43,19,122,93106,1,0.3,1
4300,30,5,73,90065,1,2.6,2
4301,61,37,20,95973,2,0.3,3
4302,49,24,130,92677,4,1.1,1
4303,52,27,85,92037,3,3.4,3
4304,45,21,134,94550,2,3.3,1
4305,64,39,98,95678,3,1.8,2
4306,26,1,54,91709,2,1.6,3
4307,35,11,41,92123,3,2,1
4308,45,19,128,94928,4,6,3
4309,44,20,132,94115,3,2.6,1
4310,34,8,188,94025,1,2.9,3
4311,65,41,170,94143,4,6.1,2
4312,32,8,14,90034,3,0.9,3
4313,41,15,93,95616,1,2.8,3
4314,52,28,79,94596,1,2.7,2
4315,35,9,79,94305,4,2.2,2
4316,51,26,62,90024,4,1.8,3
4317,30,6,95,91950,2,0.2,1
4318,58,33,60,92672,4,1.3,3
4319,49,23,75,92374,1,1.5,2
4320,63,38,85,91320,4,0.1,2
4321,40,15,143,94801,1,4.1,1
4322,27,0,34,92717,1,2,2
4323,38,14,44,91320,2,1.7,1
4324,52,28,31,92008,4,0.9,2
4325,49,24,13,94538,4,0.8,1
4326,59,35,52,95616,4,1.5,1
4327,32,8,42,95136,1,0.2,3
4328,30,4,102,91775,4,2.1,3
4329,64,38,143,95039,2,6.4,3
4330,59,33,10,94063,4,0.7,3
4331,62,37,44,90401,1,1.1,3
4332,61,37,158,94720,2,6,1
4333,53,26,12,92672,2,1,2
4334,51,26,59,90095,1,1.2,1
4335,55,29,92,92130,1,1.9,2
4336,36,10,82,94542,2,2.8,1
4337,44,19,44,90509,4,0,2
4338,26,2,182,93010,2,3.2,2
4339,54,30,121,92121,2,0.4,1
4340,35,11,38,95518,1,1.7,1
4341,34,10,92,90024,2,2.7,1
4342,28,3,53,94305,2,1.6,3
4343,32,7,45,93611,3,2.3,1
4344,38,14,63,95422,1,3.6,2
4345,53,28,181,95051,1,8.1,1
4346,26,1,184,94608,2,4.2,3
4347,45,21,33,94970,3,0.5,1
4348,58,33,22,90024,3,0.2,1
4349,59,33,99,92093,2,2.7,1
4350,45,18,44,90089,3,1,2
4351,64,39,101,95134,4,3.4,2
4352,30,3,32,94132,1,2,2
4353,40,16,59,94305,4,2.67,1
4354,61,36,25,94015,2,0.5,2
4355,40,16,140,93940,3,5.6,1
4356,40,10,29,94720,1,0.75,3
4357,43,19,35,90630,1,0.7,1
4358,39,14,141,93302,4,6.3,1
4359,35,11,75,92672,4,2,3
4360,38,12,58,95054,2,2.8,1
4361,67,43,41,90024,2,1.1,1
4362,55,30,42,93940,2,2,2
4363,28,2,55,93940,3,1.1,2
4364,30,4,18,93711,4,0.3,2
4365,59,35,75,92121,4,2.3,3
4366,26,2,85,95020,2,2.5,1
4367,52,28,43,90089,4,1.1,2
4368,40,15,149,90250,2,3.9,1
4369,31,7,25,93943,2,1,2
4370,50,25,19,94005,4,0.4,2
4371,27,3,18,93524,1,0.4,3
4372,64,39,13,90024,4,0.6,2
4373,34,10,41,91765,1,2.4,2
4374,30,6,139,94501,1,4.3,1
4375,39,15,62,93955,3,2.33,1
4376,34,10,51,90032,3,2,1
4377,40,15,71,93950,3,3,1
4378,33,8,145,92507,1,2.7,3
4379,38,12,45,91768,4,1.2,2
4380,42,17,53,93023,4,1.9,3
4381,37,13,64,94105,1,1.5,3
4382,33,8,39,94542,4,0.8,1
4383,60,34,38,92182,3,2.2,3
4384,28,4,85,94709,3,2.5,1
4385,45,20,61,92717,3,2.7,2
4386,56,32,23,94610,1,1.2,3
4387,53,27,122,94305,1,2.4,1
4388,37,12,72,91380,4,0.7,3
4389,47,21,123,90840,1,7.3,1
4390,58,32,40,90057,1,1.6,1
4391,52,26,62,95134,4,2.8,2
4392,46,22,113,94105,2,3.3,1
4393,52,27,81,92634,4,3.8,2
4394,24,0,59,95521,4,1.6,1
4395,57,31,25,94523,2,0.7,2
4396,66,41,25,94720,4,0.6,2
4397,30,5,14,95014,4,0.5,3
4398,48,23,19,90058,1,0.1,1
4399,63,37,61,91942,1,2.5,3
4400,48,23,21,94904,1,0.1,1
4401,34,10,44,94143,1,1.33,1
4402,60,35,42,91902,3,1.5,1
4403,55,25,52,90095,1,1.4,3
4404,50,24,112,92064,1,0,1
4405,29,5,34,94301,1,0.4,3
4406,61,35,83,91320,2,1.7,3
4407,50,25,24,95133,4,0.4,2
4408,37,13,71,90755,2,1.7,2
4409,64,40,181,93403,2,2.3,2
4410,43,19,75,91765,4,0.2,3
4411,39,14,153,91614,2,3,1
4412,23,-2,75,90291,2,1.8,2
4413,34,10,19,91711,4,0.4,2
4414,29,2,31,91775,4,1.5,2
4415,33,8,178,94720,3,8.5,1
4416,60,35,65,90245,2,1.5,1
4417,49,25,8,94720,1,0.3,1
4418,54,28,92,92374,2,1.1,1
4419,59,34,145,95125,4,1.8,1
4420,42,17,85,93065,1,3.7,3
4421,62,38,149,92130,1,4.7,1
4422,63,38,9,94707,4,0.6,2
4423,57,31,164,94607,2,3.8,3
4424,61,36,40,95816,3,0.5,2
4425,35,10,54,93943,1,2.5,3
4426,26,0,164,95973,2,4,3
4427,33,8,140,95814,1,4.6,1
4428,31,7,18,91711,1,0.4,3
4429,51,27,12,95818,4,1,1
4430,55,29,140,94720,2,2.7,1
4431,38,12,24,94588,2,0.8,3
4432,38,12,60,92806,2,1.8,1
4433,53,27,50,92660,2,0.8,3
4434,62,38,44,92612,1,1.9,2
4435,35,9,51,94596,4,2.2,2
4436,46,21,34,90840,2,1.3,1
4437,60,35,33,90095,2,0.5,2
4438,63,38,63,92507,2,1.5,1
4439,43,18,22,90025,2,0,3
4440,33,7,104,94542,2,3.6,3
4441,43,19,75,90041,3,0.3,3
4442,62,36,75,92709,2,1.7,3
4443,48,23,62,91367,4,3.6,3
4444,38,14,48,90034,1,1.8,1
4445,36,10,73,95035,2,2.8,1
4446,49,25,135,90064,2,1.4,1
4447,61,35,61,92177,3,2.2,3
4448,49,22,78,95616,3,2,2
4449,59,34,40,94102,3,0.9,3
4450,30,6,44,95211,1,0.2,3
4451,44,20,45,94111,2,2.5,1
4452,67,41,18,92130,2,0.4,1
4453,59,35,53,90035,4,2.3,3
4454,37,11,11,94112,3,0.1,2
4455,50,24,38,94143,3,0.6,2
4456,56,31,28,94040,1,1.5,2
4457,29,3,35,94040,2,0.3,1
4458,55,29,81,92843,3,1.7,2
4459,48,22,90,94590,2,0.8,3
4460,32,8,115,90064,1,4,1
4461,47,22,78,92093,1,0.2,2
4462,46,21,30,94301,4,1.9,3
4463,33,7,39,95630,4,0.8,1
4464,39,13,69,94123,3,0.1,1
4465,60,35,29,93943,3,0.2,1
4466,39,15,54,94108,4,2.2,2
4467,34,10,60,90071,3,2.8,1
4468,55,30,99,91768,1,0.1,3
4469,67,42,51,94117,3,2.2,1
4470,40,14,53,94025,3,0.5,3
4471,44,20,111,91911,2,5.3,2
4472,56,30,79,94588,3,0.8,1
4473,50,25,90,95616,1,2.8,2
4474,31,5,18,92115,2,0.3,1
4475,66,41,73,95817,3,2.4,1
4476,43,18,59,95039,3,0.8,3
4477,58,32,40,95833,2,0.3,1
4478,33,9,41,92028,1,1.5,2
4479,33,9,53,91380,1,2.1,3
4480,32,8,128,93117,2,4.33,1
4481,55,30,145,92037,2,6,3
4482,25,-2,35,95045,4,1,3
4483,40,14,28,90404,2,0.8,3
4484,54,28,155,90095,1,1,1
4485,36,11,195,95747,2,3,1
4486,35,9,50,92182,4,2.2,2
4487,44,19,48,92735,3,0.8,3
4488,38,14,81,94583,1,3.6,2
4489,30,4,50,91030,1,1.5,1
4490,39,13,21,95518,3,0.2,2
4491,35,9,142,90250,2,0,1
4492,41,16,64,91604,4,0.4,1
4493,56,26,91,94939,1,3,3
4494,52,28,74,96064,1,2.6,2
4495,29,4,182,95354,1,3.7,3
4496,38,14,82,95616,4,2.67,1
4497,51,25,45,95616,4,2.6,1
4498,45,21,85,95136,2,3.2,1
4499,51,26,133,90291,1,0.6,1
4500,53,26,22,91304,1,0.5,2
4501,50,26,24,94305,4,0.5,2
4502,59,33,38,94132,3,2.2,3
4503,57,32,80,92647,2,0,3
4504,45,21,33,92374,3,0.5,1
4505,27,1,41,93023,4,1.8,3
4506,40,15,90,94063,4,1.1,2
4507,39,13,89,92037,1,2.8,3
4508,26,1,8,94550,2,0.9,3
4509,27,2,85,94117,1,1.9,1
4510,55,30,53,94550,3,1.7,1
4511,64,39,20,93109,3,0.1,3
4512,41,17,9,91911,1,1,1
4513,46,22,25,95747,4,0.6,1
4514,43,19,114,92325,1,1.7,1
4515,24,-3,41,91768,4,1,3
4516,29,3,49,94305,4,2.1,3
4517,58,32,12,95929,4,0.7,3
4518,45,18,50,91902,3,2.5,2
4519,53,28,30,94609,4,0.2,2
4520,45,21,32,92399,4,0.6,1
4521,32,7,41,94706,4,2,2
4522,56,31,25,95123,3,0.1,2
4523,31,5,29,90630,1,0.3,1
4524,29,4,50,94040,4,1.7,2
4525,48,24,79,94542,3,0.7,1
4526,36,11,110,94110,1,3.8,1
4527,36,9,40,92518,2,1.67,2
4528,41,16,18,90024,1,0.6,3
4529,48,23,48,94086,1,0.3,1
4530,27,0,40,92103,4,1,3
4531,33,9,19,95370,2,1,2
4532,31,7,35,94025,1,1.33,1
4533,48,22,133,90073,2,3.1,2
4534,59,34,19,95762,2,0.5,2
4535,41,17,83,94025,4,2.67,1
4536,42,18,39,96091,3,2.1,3
4537,62,37,38,92354,3,0.5,2
4538,62,36,63,95929,1,2.5,3
4539,51,24,85,94305,3,2,2
4540,48,24,14,94305,4,1,1
4541,56,32,64,90210,4,1.5,1
4542,62,38,124,95023,1,3.8,1
4543,53,29,20,94131,1,0.2,1
4544,62,38,33,95134,3,0.1,3
4545,28,4,80,95819,3,2.5,1
4546,61,35,35,90025,2,0.2,3
4547,48,24,74,91109,3,0.7,1
4548,50,25,32,94304,2,0.7,2
4549,58,33,73,93109,4,0.7,1
4550,53,29,41,94080,2,0.8,1
4551,65,40,18,95621,1,1.5,2
4552,27,0,28,91330,4,1.5,2
4553,50,23,64,92037,1,2.67,2
4554,50,25,44,92093,2,0.7,2
4555,41,16,109,94801,3,1,1
4556,43,19,71,95054,3,0.3,3
4557,55,29,79,94608,2,1.1,1
4558,33,9,30,95054,2,1,2
4559,44,19,82,95521,2,0.4,1
4560,47,20,101,91950,3,2,2
4561,43,18,13,94709,2,0.1,2
4562,59,33,59,91365,3,1.4,3
4563,65,40,64,94928,2,1.5,1
4564,28,2,188,92350,2,4.5,1
4565,58,32,28,90095,2,0.3,1
4566,33,8,120,92614,2,4.2,3
4567,24,0,131,92831,1,5.4,1
4568,46,20,19,94105,3,0.5,2
4569,26,0,44,94305,4,1.3,3
4570,47,21,49,92152,3,2.2,2
4571,32,6,99,91902,2,4.5,3
4572,58,28,95,94304,1,3,3
4573,32,7,81,95112,4,1.8,3
4574,46,20,73,95616,2,0.8,3
4575,35,11,193,91765,2,6.5,1
4576,53,27,115,90095,2,0.5,3
4577,55,30,41,93003,2,0.6,3
4578,63,37,80,90401,2,1.7,3
4579,45,20,90,94143,4,1.1,2
4580,58,32,41,94305,1,0.2,1
4581,50,24,102,91103,2,6.3,1
4582,37,13,59,94234,1,1.5,3
4583,25,-1,69,92691,3,0.3,3
4584,52,26,83,92521,1,3.1,1
4585,26,0,49,90089,3,2.4,2
4586,35,11,180,94010,1,3.6,3
4587,58,32,61,91910,3,2.2,3
4588,37,11,59,94720,4,0.2,3
4589,35,10,85,95351,4,2.1,3
4590,31,7,13,93727,1,0.5,3
4591,58,34,151,94022,3,0.6,2
4592,43,16,44,94577,3,1,2
4593,43,18,53,92115,3,0.8,3
4594,54,30,133,95747,1,5,2
4595,53,27,31,91320,3,0.9,3
4596,32,7,101,90232,4,2.2,2
4597,37,13,61,95131,3,2.8,1
4598,34,10,68,90095,3,2.6,2
4599,51,26,21,94143,4,0.8,1
4600,49,25,149,90024,2,0.4,1
4601,54,24,75,93555,1,1.4,3
4602,37,12,55,95630,1,2.5,3
4603,57,32,81,94305,2,3.7,1
4604,37,12,179,91768,1,8.6,1
4605,32,7,81,90601,2,3.4,2
4606,48,22,42,94611,1,1.2,2
4607,44,20,199,94607,2,6.67,1
4608,50,23,18,93117,1,0.5,2
4609,44,19,28,91604,1,0.3,3
4610,54,28,80,95006,4,2.6,3
4611,37,13,79,91330,1,3.6,2
4612,34,7,52,93940,2,1,2
4613,32,6,18,92007,2,0.3,2
4614,63,38,52,91361,4,1.7,1
4615,56,30,15,92093,4,0.7,3
4616,37,12,84,93943,4,0.7,3
4617,66,41,114,92521,1,0.8,3
4618,38,13,41,95521,3,0.5,3
4619,35,9,29,95354,3,0.9,1
4620,61,36,23,95521,1,0.1,1
4621,52,26,84,94132,1,2.4,1
4622,57,32,60,93407,3,1.7,1
4623,47,20,13,94545,3,0.67,2
4624,50,25,45,90813,2,0.6,3
4625,36,11,83,90638,1,2.8,1
4626,45,21,102,92037,4,4.7,2
4627,58,34,58,90034,4,2.3,3
4628,27,1,134,93106,1,1.7,2
4629,27,1,130,94801,3,2.9,2
4630,48,24,148,91311,2,3.3,1
4631,46,21,92,92886,1,0.2,2
4632,32,8,142,90095,4,6.2,2
4633,54,29,62,94720,4,0.7,1
4634,31,5,50,93106,1,1.5,1
4635,42,17,29,94928,1,0.6,3
4636,30,5,85,91910,2,2.5,1
4637,41,16,78,95616,4,0.4,1
4638,44,19,85,92054,4,1.9,3
4639,37,13,89,91711,2,1.7,2
4640,51,25,33,92866,3,0.9,3
4641,30,6,42,90034,1,2.1,3
4642,36,11,31,94022,4,1.7,1
4643,65,40,143,95616,4,6.6,2
4644,33,7,35,95616,4,0.8,1
4645,58,34,22,94608,1,0.1,2
4646,34,10,45,92038,1,1.7,1
4647,38,13,119,94545,2,3.3,1
4648,59,35,43,95616,4,1.3,1
4649,37,11,75,94704,3,0.9,2
4650,59,35,121,91423,1,4.3,1
4651,47,23,63,95521,1,0.8,3
4652,48,24,58,94005,2,1.7,1
4653,38,12,184,91311,3,8,1
4654,34,10,155,92780,2,6.5,1
4655,44,17,69,90095,3,2.67,2
4656,33,7,188,95054,2,7,2
4657,47,21,38,91101,3,0.6,2
4658,41,16,9,90089,2,0.3,2
4659,36,11,69,95929,4,2.1,3
4660,28,4,199,92121,1,6.33,1
4661,59,35,38,92122,1,0.8,1
4662,43,19,129,95039,1,5,1
4663,56,31,59,94303,2,1.9,2
4664,28,3,115,92407,1,1.9,1
4665,62,37,83,93657,4,0.1,2
4666,40,16,65,90095,2,3.2,1
4667,34,9,72,94555,3,2.3,1
4668,52,28,72,94720,1,1.6,3
4669,40,14,63,94025,3,0.5,3
4670,27,1,64,94501,4,1.8,2
4671,52,26,194,94305,1,1.7,1
4672,39,14,104,95035,1,4,3
4673,52,26,180,95831,1,1.7,1
4674,50,23,18,95503,2,1,2
4675,40,14,93,93933,1,2.8,3
4676,35,11,32,91360,1,1.33,1
4677,39,13,68,91950,3,2.1,1
4678,25,0,38,93407,2,1.6,3
4679,33,7,115,93305,1,2.7,2
4680,26,0,161,94551,2,7.2,1
4681,46,21,154,90245,2,2.8,1
4682,27,3,68,95503,4,0,1
4683,55,25,44,92093,3,1,3
4684,52,28,149,92121,2,0.4,1
4685,59,34,103,91360,1,2.6,1
4686,63,39,41,91355,4,1.3,2
4687,61,35,113,91741,2,2.8,1
4688,58,34,48,93460,4,1.3,2
4689,29,3,69,92093,4,1.8,2
4690,51,27,43,95053,4,1.1,2
4691,59,34,19,92192,1,0.3,3
4692,41,17,65,90024,3,2.1,3
4693,59,35,32,92064,3,0.4,2
4694,52,28,20,95616,1,0.3,1
4695,39,13,25,94132,2,0.8,3
4696,45,19,70,95605,1,2.8,1
4697,59,35,70,92103,4,2.3,3
4698,49,22,103,91330,3,2,2
4699,48,22,162,94143,3,1.4,1
4700,61,36,61,91320,2,2.8,1
4701,31,7,170,95006,1,6,1
4702,42,16,49,90034,1,2.8,1
4703,35,5,108,90630,2,2.75,3
4704,57,27,62,94025,3,2,3
4705,54,28,102,91360,3,1.7,2
4706,61,37,141,92677,3,0.7,1
4707,60,36,8,92626,2,1,1
4708,59,35,91,95008,2,1.6,1
4709,62,37,10,92606,3,0.5,1
4710,26,1,35,90089,2,1.7,2
4711,41,17,71,92182,3,0.3,3
4712,65,40,59,94022,3,2.4,1
4713,25,0,14,94309,2,0.9,3
4714,25,1,122,93022,2,0.2,1
4715,27,3,81,90291,3,1.5,1
4716,65,39,35,92009,1,0.5,3
4717,60,34,83,95616,2,1.4,1
4718,29,5,121,95449,1,1.5,1
4719,32,6,35,91107,3,1,1
4720,32,8,140,94102,4,6.6,3
4721,41,15,88,90740,1,2.8,3
4722,52,26,70,94117,2,1.1,1
4723,40,16,63,92807,1,1.5,3
4724,39,15,125,90250,1,3.5,1
4725,34,8,21,94107,4,1,1
4726,34,8,75,95814,2,1.8,1
4727,34,10,38,95039,1,1.33,1
4728,41,17,58,92009,4,2.67,1
4729,59,35,31,90630,3,0.4,2
4730,40,14,18,90049,4,1.5,3
4731,52,27,29,94720,1,1.5,2
4732,37,11,29,91711,2,1.4,3
4733,39,13,69,92096,3,0.1,1
4734,49,23,121,90032,1,4.9,1
4735,63,39,64,95814,1,1.8,3
4736,34,9,84,94707,4,2.2,2
4737,51,25,65,94143,3,0.7,2
4738,61,36,85,94998,3,1.8,2
4739,56,32,44,94575,3,1.5,1
4740,62,38,174,94305,1,4.7,1
4741,56,30,178,93940,1,2.9,1
4742,58,32,55,93106,4,2.5,1
4743,58,33,25,92121,4,0.9,2
4744,50,26,21,94305,1,0.2,1
4745,44,20,72,95616,3,0.3,3
4746,49,23,129,94085,1,0.3,1
4747,31,7,18,95616,1,0.4,3
4748,49,25,91,94704,4,1.4,2
4749,43,18,38,94309,1,0.5,3
4750,31,5,21,94115,3,1,1
4751,66,41,38,95134,1,1.1,3
4752,41,17,154,92697,1,1.7,1
4753,39,14,178,92123,1,4.1,1
4754,46,21,85,92867,1,0.2,2
4755,57,33,93,94025,2,1.6,1
4756,59,35,151,93106,2,6,1
4757,30,4,78,92677,4,2.2,2
4758,26,2,135,94588,1,1.5,1
4759,46,21,40,90045,1,0.3,1
4760,66,41,80,92093,4,0.1,2
4761,50,25,18,95819,2,0,1
4762,61,35,74,91320,2,0.7,2
4763,37,7,94,91016,4,1.8,3
4764,51,25,173,95051,1,0.5,2
4765,56,32,88,95051,4,1,2
4766,58,34,82,94025,1,4.3,1
4767,41,15,54,91775,3,2.1,1
4768,35,9,45,90639,3,0.9,1
4769,38,14,39,93118,1,2,2
4770,26,2,20,95064,4,1,1
4771,35,5,93,90095,4,1.8,3
4772,36,11,85,90502,3,1.2,3
4773,26,2,95,92130,3,0.8,1
4774,53,28,48,92029,2,1.9,2
4775,56,32,22,91768,1,1.2,3
4776,44,14,33,94063,1,0.75,3
4777,47,23,40,95123,2,2.1,3
4778,32,8,30,94534,4,0.4,2
4779,52,27,22,90755,4,0.8,1
4780,39,14,20,90747,1,0.6,3
4781,47,20,49,92104,3,2.5,2
4782,35,9,25,94526,3,0.1,2
4783,26,0,150,91311,2,7.2,1
4784,43,19,32,94720,4,0.3,1
4785,52,28,9,90405,2,0.2,1
4786,30,5,23,94304,2,0.9,3
4787,36,12,18,95521,4,1,1
4788,48,22,42,95054,3,0.6,2
4789,36,10,39,92009,1,2,1
4790,58,34,84,95120,4,1.6,2
4791,35,11,101,94143,3,3.8,3
4792,59,35,43,91791,4,0.4,1
4793,36,10,28,90840,4,1,1
4794,45,21,59,94703,2,2.5,1
4795,56,30,29,94110,4,1.5,3
4796,46,21,39,91710,2,1.3,1
4797,26,0,42,95032,4,1.3,3
4798,37,11,24,94115,4,1,1
4799,44,20,62,91604,3,0.3,3
4800,44,20,33,94306,4,0.3,1
4801,33,7,73,94028,1,2.5,1
4802,34,10,88,94404,2,0,1
4803,35,11,58,91330,3,2.8,1
4804,48,24,48,92064,2,2.1,3
4805,58,32,40,94124,1,2.8,2
4806,30,6,160,90630,1,4.3,1
4807,62,37,39,93117,3,1.5,1
4808,40,14,53,90064,1,2,1
4809,42,16,32,90033,3,0.5,2
4810,43,19,32,94501,3,0.6,2
4811,58,34,11,92037,2,0.3,1
4812,36,12,123,90502,2,3,3
4813,29,4,184,92126,4,2.2,3
4814,49,23,60,95023,3,0.7,2
4815,60,34,41,90064,3,2.2,3
4816,58,32,99,92697,2,1.4,1
4817,50,24,83,92333,3,3,2
4818,46,22,134,93305,2,3.3,1
4819,45,19,85,94112,2,1.7,2
4820,32,6,41,95833,3,0.9,1
4821,42,17,44,94124,1,0.3,3
4822,30,6,62,95831,1,0.1,1
4823,60,36,149,92007,1,4.7,1
4824,46,21,115,95616,2,4.2,3
4825,32,6,25,96001,3,1,1
4826,56,32,84,95014,2,1.6,1
4827,56,31,81,93943,2,0,3
4828,30,6,181,91203,1,4.3,1
4829,52,28,62,90089,1,1.8,3
4830,31,7,11,94304,1,0.5,3
4831,37,12,60,95616,4,2.1,3
4832,30,6,42,91711,1,2.1,3
4833,29,4,83,91950,4,2.2,2
4834,49,24,109,92647,1,0.6,1
4835,49,23,70,94305,1,0.3,1
4836,65,39,25,95370,2,0.4,1
4837,54,24,72,93943,3,1.4,3
4838,36,10,183,95348,2,0,1
4839,56,30,44,91330,4,2.5,1
4840,34,8,52,95060,4,0.2,1
4841,33,9,18,91768,4,0.4,2
4842,59,35,40,92870,4,0.4,1
4843,49,23,174,95449,3,4.6,2
4844,61,34,41,94123,4,2.5,2
4845,31,6,81,90840,2,2.5,1
4846,45,21,128,94305,1,4.7,1
4847,35,10,135,94596,3,4.8,2
4848,37,11,65,94143,2,2.4,2
4849,58,32,145,94920,2,0.5,1
4850,49,25,65,90007,2,1,3
4851,63,39,119,91330,1,2.9,1
4852,55,31,124,93407,2,0.3,1
4853,38,12,33,94708,4,1.5,3
4854,45,19,41,91109,1,0.2,1
4855,44,20,105,91730,1,4.7,1
4856,58,32,130,94720,2,2.7,1
4857,56,31,80,92069,4,1.3,3
4858,37,13,115,90025,1,0.8,2
4859,50,24,62,94550,2,0.8,3
4860,34,8,165,91107,1,7,3
4861,51,25,34,93106,3,0.6,2
4862,49,24,18,95616,1,0.4,3
4863,33,7,44,95605,1,0.3,1
4864,61,35,25,91768,1,0.8,2
4865,41,16,52,91311,2,2.2,3
4866,50,24,133,90025,4,1.4,2
4867,41,17,71,94801,2,3.2,1
4868,38,12,61,94598,4,0.2,3
4869,51,27,62,94063,2,3.2,3
4870,63,39,33,92121,3,0.1,3
4871,55,30,28,94040,2,2,2
4872,46,22,53,95616,4,1.9,1
4873,27,3,69,94305,3,0.7,2
4874,59,35,165,94309,2,6,1
4875,26,0,75,94061,3,0.3,3
4876,61,36,54,94539,3,1.5,1
4877,44,19,142,95054,1,1.5,3
4878,53,29,53,92648,4,0.1,3
4879,34,9,41,92093,1,1,1
4880,40,15,43,90095,4,1.7,1
4881,56,32,79,92037,3,2.67,1
4882,57,32,24,92346,2,0.2,3
4883,43,19,73,94301,3,2.33,1
4884,38,13,129,92646,3,4.1,3
4885,60,34,50,95670,3,2.2,3
4886,54,30,28,92103,2,0.8,1
4887,51,26,64,94005,4,1.8,3
4888,41,15,49,90245,3,0.9,3
4889,25,1,121,93106,1,5.4,1
4890,58,28,58,90073,3,2,3
4891,61,35,51,93555,3,1.4,3
4892,56,31,61,90024,4,0.9,1
4893,43,19,35,94112,1,0.3,3
4894,42,12,39,94704,3,2,3
4895,48,22,74,93950,1,1.4,3
4896,45,20,201,92120,2,2.8,1
4897,40,15,81,94304,2,0.4,1
4898,43,18,44,91345,1,2.4,1
4899,52,26,19,94143,1,1.4,3
4900,54,29,85,94928,4,1.3,3
4901,26,1,74,90028,4,2.2,1
4902,26,0,54,96094,3,1.1,2
4903,33,8,58,90505,2,2.5,1
4904,40,15,18,94534,2,0.1,2
4905,64,40,88,94305,1,3.8,1
4906,62,37,19,93109,3,0.5,1
4907,54,28,49,94608,1,2.2,3
4908,34,9,101,94080,3,0.6,2
4909,40,16,138,92121,2,6.1,1
4910,41,16,25,95014,2,0.1,2
4911,48,22,120,90291,1,0,1
4912,46,22,153,94539,2,7.5,1
4913,51,26,28,94061,1,1.3,2
4914,30,4,110,93943,1,2.9,3
4915,65,39,94,92374,1,2,1
4916,49,24,48,93117,1,1.3,2
4917,29,5,123,90291,2,0.6,1
4918,36,10,33,95616,4,1.2,2
4919,50,25,42,90232,2,0.7,2
4920,41,16,68,92122,3,3,1
4921,42,16,28,94002,4,1.5,3
4922,37,11,42,95814,3,0.5,3
4923,31,5,28,90717,1,0.3,1
4924,40,15,73,92029,3,3,1
4925,36,12,89,91304,2,2.7,1
4926,64,39,82,94025,4,3.4,2
4927,37,13,83,92220,2,1.7,2
4928,43,19,121,94720,1,0.7,2
4929,57,33,28,90245,1,1.2,3
4930,62,36,39,92028,2,0.3,1
4931,63,38,110,90095,3,1.8,2
4932,57,27,55,95616,1,1.4,3
4933,59,35,111,91107,1,4.3,1
4934,47,23,94,92029,1,4.7,1
4935,26,0,85,93950,2,1.6,3
4936,59,33,81,94022,2,1.4,1
4937,45,20,94,92009,3,0.5,3
4938,33,8,162,94960,1,8.6,1
4939,61,35,80,95973,4,1.7,3
4940,54,29,70,92093,3,2,2
4941,46,22,19,92870,3,0.5,1
4942,28,4,112,90049,2,1.6,2
4943,52,26,109,94710,1,2.4,1
4944,26,0,12,96003,1,0.1,2
4945,49,24,33,92093,3,1.7,2
4946,42,18,49,95351,2,1.7,1
4947,51,26,42,93118,1,1.3,2
4948,39,13,41,95064,2,0.3,1
4949,44,20,43,95032,1,0.7,1
4950,29,5,64,94114,4,0,1
4951,47,23,19,90089,1,1,1
4952,53,27,65,92124,1,2.2,3
4953,29,3,53,94005,4,1.8,3
4954,47,21,32,95051,3,1.5,1
4955,45,19,22,94904,3,1.5,1
4956,63,37,39,91207,2,0.7,3
4957,39,13,59,94109,4,0.2,3
4958,29,-1,50,95842,2,1.75,3
4959,50,26,19,90095,1,0.9,3
4960,51,27,55,93014,1,1.6,2
4961,58,28,81,91604,1,3,3
4962,39,14,108,91401,3,1.2,3
4963,46,20,122,90065,3,3,3
4964,32,6,98,95054,2,4.5,3
4965,53,27,110,90245,1,4.9,1
4966,29,5,33,94709,1,1.8,2
4967,41,17,34,91361,1,0.7,1
4968,41,16,69,92697,1,0.1,2
4969,58,32,41,93022,4,2.5,1
4970,45,19,60,94143,2,0.4,3
4971,37,13,95,95821,2,1.7,2
4972,58,28,73,90024,1,1.4,3
4973,58,32,41,93401,3,2.2,3
4974,31,1,68,95045,4,4,3
4975,59,33,64,92867,4,1.7,2
4976,38,11,29,95207,4,1,2
4977,29,5,31,95039,1,1.8,2
4978,40,15,54,90266,3,0.8,3
4979,57,27,63,90210,4,2,3
4980,50,26,92,90740,1,2.6,2
4981,29,5,135,95762,3,5.3,1
4982,34,9,195,90266,2,3,1
4983,36,10,45,95126,4,0.2,1
4984,51,26,72,95370,1,2.9,1
4985,27,1,98,94043,4,2.3,3
4986,48,23,30,94720,3,1.7,2
4987,32,6,78,95825,1,2.9,3
4988,48,23,43,93943,3,1.7,2
4989,34,8,85,95134,1,2.5,1
4990,24,0,38,93555,1,1,3
4991,55,25,58,95023,4,2,3
4992,51,25,92,91330,1,1.9,2
4993,30,5,13,90037,4,0.5,3
